equipmentCode	manufacturer	name	engineCount	engineType	weightClass	KPDXVfrAltitude	KPDXIfrAltitude	srsClass	maxCruiseSpeed	commonEquipmentSuffixes
FA50	DASSAULT-BREGUET (France)	Falcon 50, Mystere 50 (T-16)	3	J	S+	1800	1600	III
F900	DASSAULT-BREGUET (France)	Falcon 900, Mystere 900 (T-18)	3	J	L	2000	1700	III
F2TH	DASSAULT-BREGUET (France)	Falcon 2000	2	J	S+	2500	1500	III
JAGR	DASSAULT-BREGUET (France)	Jaguar	2	J	S+	0	0	III
MIR2	DASSAULT-BREGUET (France)	Mirage 2000, Vajara	1	J	S+	0	0	III
MIRA	DASSAULT-BREGUET (France)	Mirage 3/5/50 (F-103)	1	J	S+	0	0	III
MRF1	DASSAULT-BREGUET (France)	Mirage F1 (C-14, CE-14)	1	J	S+	0	0	III
ETAR	DASSAULT-BREGUET (France)	Super Etendard	1	J	S+	0	0	III
DHC2	DEHAVILLAND (Canada/UK)	DHC-2 Mk1 Beaver (U-6, L-20)	1	P	S	840	1000	I
DH2T	DEHAVILLAND (Canada/UK)	DHC-2 Mk3 Turbo Beaver	1	T	S	1220	1000	I
DHC3	DEHAVILLAND (Canada/UK)	DHC-3 Otter (U-1, NU-1, UC)	1	P	S	750	1000	I
DH3T	DEHAVILLAND (Canada/UK)	DHC-3 Turbo Otter	1	T	S	0	0	I
DHC4	DEHAVILLAND (Canada/UK)	DHC-4 Caribou (C-7, CV-2)	2	P	S+	1350	1000	III
DHC5	DEHAVILLAND (Canada/UK)	DHC-5 (C-8, CV-7, CC-115, C-115)	2	T	L	6000	6000	III
DHC6	DEHAVILLAND (Canada/UK)	DHC-6 Twin Otter (UV-18, CC-138)	2	T	S	6000	6000	II
DHC7	DEHAVILLAND (Canada/UK)	DHC-7 Dash 7 (O-5, EO-5)	4	T	L	6000	6000	III
DH8A	DEHAVILLAND (Canada/UK)	DHC8 - 100 Dash 8  (/G)	2	T	L	6000	6000	III	270	G
DH8B	DEHAVILLAND (Canada/UK)	DHC8 - 200 Dash 8 (/G)	2	T	L	6000	6000	III	289	G
DH8C	DEHAVILLAND (Canada/UK)	DHC8 - 300 Dash 8 (/G)	2	T	L	6000	6000	III	287	G
DH8D	DEHAVILLAND (Canada/UK)	DHC8 - 400 Dash 8 (/G)	2	T	L	6000	6000	III	300	G
DOVE	DEHAVILLAND (Canada/UK)	DH-104 Dove, Sea Devon	2	P	S	1420	1420	II
HERN	DEHAVILLAND (Canada/UK)	DH-114 Heron	4	P	S+	1075	1075	III
DV20	DIAMOND (Canada)	DA-20/22, DV-20 Katana, Speed Katana	1	P	S	730	-	I
DA42	DIAMOND (Canada)	DA-42 TwinStar	2	P	S	1500	1500	II
D228	DORNIER GmbH (FRG)	228	2	T	S+	2000	2000	III
D328	DORNIER GmbH (FRG)	328	2	T	S+	2000	2000	III
DO27	DORNIER GmbH (FRG)	27	1	P	S	700	800	I
DO28	DORNIER GmbH (FRG)	Do 28 A/B (Agur)	2	P	S	1500	1500	II
D28D	DORNIER GmbH (FRG)	Do 28D/D-1/D-2, 128-2 Skyservant	2	P	S	1000	-	II
D28T	DORNIER GmbH (FRG)	Do-28D-6, 128-6 Turbo Skyservant	2	T	S	1500	-	II
EA50	ECLIPSE AVIATION (USA)	Eclipse 500	2	J	S	0	0	III
VECT	EMBRAER (Brazil)	CBA-123 Vector	2	T	S+	0	0	III
E110	EMBRAER (Brazil)	EMB-110/111 Bandeirante (C-95,EC-95, P-95, R-95, SC-95)	2	T	S+	1500	1500	III
E120	EMBRAER (Brazil)	EMB-120 Brasilia (VC-97)	2	T	S+	6000	6000	III
E121	EMBRAER (Brazil)	EMB-121 Xingu (VU-9, EC-9)	2	T	S+	0	0	III
E135	EMBRAER (Brazil)	EMB-135, ERJ-135/140	2	J	L	2410	2030	III
E145	EMBRAER (Brazil)	EMB-145, ERJ-145 (R-99)	2	J	L	6000	6000	III
E45X	EMBRAER (Brazil)	EMB-145XR	2	J	L	0	0	III
E170	EMBRAER (Brazil)	EMB-170/175	2	J	L	6000	6000	III
E190	EMBRAER (Brazil)	EMB-190/195	2	J	L	6000	6000	III
E200	EXTRA (FRG)	200	1	P	S	3500	3000	I
E230	EXTRA (FRG)	230	1	P	S	3500	3000	I
E300	EXTRA (FRG)	300, 350	1	P	S	3500	3000	I
E400	EXTRA (FRG)	400	1	P	S	3500	3000	I
E500	EXTRA (FRG)	500	1	T	S	3500	3000	I
D228	FAIRCHILD DORNIER (USA/FRG)	228	2	T	S+	2000	2000	III
D328	FAIRCHILD DORNIER (USA/FRG)	328	2	T	S+	2000	2000	III
J328	FAIRCHILD DORNIER (USA/FRG)	328JET, Envoy 3	2	J	S+	 	 	III 
J728	FAIRCHILD DORNIER (USA/FRG)	728JET, Envoy 7	2	J	L	0	0	III
A10	FAIRCHILD INDUSTRIES (USA)	A-10, OA-10 Thunderbolt 2	2	J	L	6000	5000	III
C119	FAIRCHILD INDUSTRIES (USA)	C-119, R4Q Flying Box Car (F-78)	2	P	L	750	750	III
C123	FAIRCHILD INDUSTRIES (USA)	C-123 Provider	2	P	L	890	1000	III
F27	FAIRCHILD INDUSTRIES (USA)	F-27, FH-227	2	T	L	6000	6000	III
FA62	FAIRCHILD INDUSTRIES (USA)	M-62 (PT-19/23/26, T-19 Cornell)	1	P	S	650	650	I
PC6P	FAIRCHILD INDUSTRIES (USA)	Pilatus/Peacemaker/Porter 	1	P	S	580	600	I
PC6T	FAIRCHILD INDUSTRIES (USA)	PC-6 Heli-Porter	1	T	S	580	600	I
SW2	FAIRCHILD INDUSTRIES (USA)	Merlin 2 	2	T	S	2350	2500	II
SW3	FAIRCHILD INDUSTRIES (USA)	SA-226TB, SA-227TT Merlin 3, Fairchild 300	2	T	S+	2350	2500	III
SW4	FAIRCHILD INDUSTRIES (USA)	SA-226AC, SA-227AC/AT Metro,Merlin 4, Expediter 	2	T	S+	2400	2500	III
F27	FOKKER BV (Netherlands)	F-27 Friendship, Troopship, Maritime (C-31, D-2)	2	T	L	3000	3000	III
F28	FOKKER BV (Netherlands)	F-28, Fellowship 	2	J	L	4650	2000	III
F50	FOKKER BV (Netherlands)	50, Maritime Enforcer	2	T	L	3500	3500	III
F60	FOKKER BV (Netherlands)	60	2	T	L	3500	3500	III
F70	FOKKER BV (Netherlands)	70	2	J	L	4500	3000	III
F100	FOKKER BV (Netherlands)	100	2	J	L	3500	3500	III
NOMA	GAF (Australia)	N2/22/24 Nomad, Floatmaster,Missionmaster, Searchmaster	2	T	S	1300	1100	II
LJ23	GATES LEARJET CORP. (USA)	23	2	J	S	6000	6000	III
LJ24	GATES LEARJET CORP. (USA)	24	2	J	S+	6000	6000	III
LJ25	GATES LEARJET CORP. (USA)	25	2	J	S+	6000	6000	III
LJ28	GATES LEARJET CORP. (USA)	28, 29	2	J	S+	6000	6000	III
LJ31	GATES LEARJET CORP. (USA)	31	2	J	S+	6000	6000	III
LJ35	GATES LEARJET CORP. (USA)	35, 36 (C-21, RC-35, RC-36, U-36)	2	J	S+	6000	6000	III
LJ40	GATES LEARJET CORP. (USA)	40	2	J	S+	6000	6000	III
LJ45	GATES LEARJET CORP. (USA)	45	2	J	S+	6000	6000	III
LJ55	GATES LEARJET CORP. (USA)	55	2	J	S+	6000	6000	III
LJ60	GATES LEARJET CORP. (USA)	60	2	J	S+	6000	6000	III
CAT	GENERAL DYNAMICS CORP. (USA)	Canso/Catalina***	2	P	S+	600	600	III
CVLP	GENERAL DYNAMICS CORP. (USA)	Convair 240/340/440, Liner, HC-131	2	P	L	1000	800	III
CVLT	GENERAL DYNAMICS CORP. (USA)	Convair 540/580/600/640	2	T	L	1500	1500	III
F111	GENERAL DYNAMICS CORP. (USA)	F-111, EF-111, (RF-111 Aardvark,Raven	2	J	L	5000	5000	III
F16	GENERAL DYNAMICS CORP. (USA)	F-16 A/B/C/D/N, NF-16, TF-16Fighting Falcon, Netz, Barak, Brakeet	1	J	L	8000	5000	III
F16X	GENERAL DYNAMICS CORP. (USA)	F-16XL Fighting Falcon	1	J	L	0	0	III
VALI	GENERAL DYNAMICS CORP. (USA)	Valiant 	1	P	S	600	750	I
G2T1	GREAT LAKES (USA)	2T-1 Sport Trainer, Sport	1	P	S	1000	800	I
G109	GROB (FRG)	G109 Ranger (Vigilant)	1	P	S	600	600	I
G115	GROB (FRG)	G115 A/B/C/D/E, Bavarian (Heron),Tutoa	1	P	S	1200	1100	I
G120	GROB (FRG)	G-120	1	P	S	1280	0	I
A6	GRUMMAN AEROSPACE CORP. (USA)	A-6, EA-6, KA-6 Intruder, Prowler (G-128)	2	J	L	7500	5000	III
AA1	GRUMMAN AEROSPACE CORP. (USA)	AA1 Trainer,Tr2, T-Cat, Lynx	1	P	S	850	1250	I
AA5	GRUMMAN AEROSPACE CORP. (USA)	AA-5, Traveller, Cheetah Tiger	1	P	S	660	1000	I
G96	GRUMMAN AEROSPACE CORP. (USA)	C-1, TF Trader (G-96)	2	P	S+	0	0	III
C2	GRUMMAN AEROSPACE CORP. (USA)	C-2 Greyhound	2	T	L	1000	2200	III
E2	GRUMMAN AEROSPACE CORP. (USA)	E-2, TE-2, Hawkeye, Daya	2	T	L	2690	3000	III
F3F	GRUMMAN AEROSPACE CORP. (USA)	F-3F (G-11/32), Replica	1	P	S	0	0	I
HCAT	GRUMMAN AEROSPACE CORP. (USA)	F-6F Hellcat (G-50)	1	P	S+	0	0	III
TCAT	GRUMMAN AEROSPACE CORP. (USA)	F-7F Tigercat (G-51)	2	P	S+	0	0	III
F9F	GRUMMAN AEROSPACE CORP. (USA)	F-9F Panther (G-79)	1	J	S+	0	0	III
F14	GRUMMAN AEROSPACE CORP. (USA)	F-14 Tomcat	2	J	L	6000	4000	III
G164	GRUMMAN AEROSPACE CORP. (USA)	G-164 Ag-Cat, Super Ag-Cat	1	P	S	1500	1500	I
G64T	GRUMMAN AEROSPACE CORP. (USA)	G164 Turbo Ag-Cat	1	T	S	1500	1500	I
G21	GRUMMAN AEROSPACE CORP. (USA)	G-21 A/38/39 Goose (JRF)*** 	2	P	S	1000	1000	III
G44	GRUMMAN AEROSPACE CORP. (USA)	G-44 Widgeon (J4F)***	2	P	S	1000	1500	III
G73	GRUMMAN AEROSPACE CORP. (USA)	G-73 Mallard***	2	P	S+	1600	1600	III
G73T	GRUMMAN AEROSPACE CORP. (USA)	G-73T Turbo Mallard***	2	T	S+	0	0	III
GLF2	GRUMMAN AEROSPACE CORP. (USA)	G-1159, G-1159B Gulfstream2/2B/2SP (C-20J, VC-111)	2	J	L	5000	4000	III
GA7	GRUMMAN AEROSPACE CORP. (USA)	GA-7 Cougar	2	P	S	1600	1500	II
U16	GRUMMAN AEROSPACE CORP. (USA)	HU-16, SA-16, UF Albatross(G-64/111)***	2	P	S+	1500	1500	III
V1	GRUMMAN AEROSPACE CORP. (USA)	OV-1, RV-1, AO-1 Mohawk (G-134)	2	T	S+	2100	1300	III
S2P	GRUMMAN AEROSPACE CORP. (USA)	S-2, S2F, P-16 Tracker (G-89)	2	P	S+	0	0	III
S2T	GRUMMAN AEROSPACE CORP. (USA)	S-2 Turbo Tracker	2	T	S+	0	0	III
X29	GRUMMAN AEROSPACE CORP. (USA)	X-29 (712) 	1	J	S+	0	0	III
AC90	GULFSTREAM AEROSPACE CORP. (USA)	690 Jetprop Commander 840/900	2	T	S	2500	2500	II
AC95	GULFSTREAM AEROSPACE CORP. (USA)	695 Jetprop Commander 980/1000	2	T	S	2500	2500	II
AA1	GULFSTREAM AEROSPACE CORP. (USA)	AA-1 T-Cat, Lynx	1	P	S	850	1250	I
AA5	GULFSTREAM AEROSPACE CORP. (USA)	AA-5 Traveler, Cheetah, Tiger	1	P	S	660	1000	I
GA7	GULFSTREAM AEROSPACE CORP. (USA)	GA-7 Cougar	2	P	S	1600	1500	II
G159	GULFSTREAM AEROSPACE CORP. (USA)	GAC 159-C, Gulfstream 1 	2	T	S+	2000	2000	III
GLF2	GULFSTREAM AEROSPACE CORP. (USA)	G-1159, G-1159B/TT Gulfstream2/2B/2SP/2TT	2	J	L	5000	4000	III
GLF3	GULFSTREAM AEROSPACE CORP. (USA)	G-1159A Gulfstream 3/SRA-1,SMA-3 (C20A/B/C/D/E)	2	J	L	5000	4000	III
GLF4	GULFSTREAM AEROSPACE CORP. (USA)	G-1159C Gulfstream 300/4/4SP/400/SRA-4 (C-20F/G/H, S102,Tp102, U-4)	2	J	L	5000	4000	III
GLF5	GULFSTREAM AEROSPACE CORP. (USA)	G-1159D Gulfstream 5/500/550(C-37)	2	J	L	5000	4000	III
B18T	HAMILTON AVIATION (USA)	Westwind 2/3	2	T	S	2000	2000	II
BE18	HAMILTON AVIATION (USA)	Little Liner	2	P	S	1400	1000	II
T28	HAMILTON AVIATION (USA)	T-28 Nomair	1	P	S	2500	2500	I
JS1	HANDLEY PAGE (UK)	HP-137 Jetstream 1	2	T	S+	2200	2200	III
JS20	HANDLEY PAGE (UK)	HP-137 Jetstream 200 (T.Mk1/2)	2	T	S+	2200	2200	III
COUR	HELIO AIRCRAFT COMPANY (USA)	H-391/392/395/250/295/700/800,HT-295 Courier, Strato-Courier, Super Courier (U-10)	1	P	S	850	1000	I
STLN	HELIO AIRCRAFT COMPANY (USA)	HST-550 Stallion (AU-24)	1	T	S	2200	2200	I
TCOU	HELIO AIRCRAFT COMPANY (USA)	H-500 Twin Courier (U-5)	2	P	S	1250	1500	II
HF20	HFB (FRG) 	HFB-320 Hansa	2	J	S+	4500	4500	III
L18	HOWARD (USA)	250, 350	2	P	L	1800	2000	III
DG15	HOWARD (USA)	DGA-15 (GH Nightingale, NH)	1	P	S	1000	1000	I
ARVA	IAI (Israel)	101 Avara, 102, 201, 202	2	T	S+	1300	1000	III
WW23	IAI (Israel)	1123 Westwind	2	J	S+	4000	3500	III
WW24	IAI (Israel)	1124 Westwind	2	J	S+	4000	3500	III
ASTR	IAI (Israel)	1125 Gulfstream 100, (C-38)	2	J	S+	4000	3500	III
GALX	IAI (Israel)	1126 Gulfstream 200	2	J	S+	0	0	III
G150	IAI (Israel)	Gulfstream 150	2	J	S+	0	0	III
A50	ILYUSHIN (Russia)	A-50, Be-976	4	J	H	0	0	III
IL14	ILYUSHIN (Russia)	Il-14	2	P	S+	0	0	III
IL18	ILYUSHIN (Russia)	Il-18/20/22/24, Bizon, Zebra	4	T	L	0	0	III
IL28	ILYUSHIN (Russia)	Il-28	2	J	L	0	0	III
IL38	ILYUSHIN (Russia)	Il-38	4	J	L	0	0	III
IL62	ILYUSHIN (Russia)	IL-62	4	J	H	3500	2500	III
IL76	ILYUSHIN (Russia)	IL-76/78/82, Gajaraj	4	J	H	3000	2500	III
IL86	ILYUSHIN (Russia)	Il-86/87	4	J	H	0	0	III
IL96	ILYUSHIN (Russia)	Il-96	4	J	H	0	0	III
I103	ILYUSHIN (Russia)	Il-103	1	P	S	0	0	I
I114	ILYUSHIN (Russia)	Il-114	2	T	L	0	0	III
LA25	LAKE AIRCRAFT (USA)	LA-250/270 (Turbo) Renegade,Seawolf, SeaFury***	1	P	S	700	700	I
LA4	LAKE AIRCRAFT (USA)	LA-4/200, Buccaneer***	1	P	S	1100	1000	I
L37	LOCKHEED CORP. (USA)	B-34, PV Venture, Harpoon(L-15/137/237)	2	P	S+	0	0	III
C5	LOCKHEED CORP. (USA)	C-5 Galaxy (L-500)	4	J	H	2500	2000	III
C130	LOCKHEED CORP. (USA)	C-130A/B/E/F/H, CC-130, DC-130,EC-130/E/G/H/Q, HC-130, JC-130,KC-130B/F/H/R/T, LC-130, MC-130,NC-130, RC-130, TC-130, VC-130,WC-130E/H, T-10, TK-10, TL-10,Tp84 Hercules, Spectre, Aya, Karnaf,Sapeer (L-100/182/282/382)	4	T	L	1500	1500	III
C141	LOCKHEED CORP. (USA)	C-141 Starlifter (L-300)	4	J	H	3500	3000	III
CONI	LOCKHEED CORP. (USA)	L-049/749/1049 Constellation, Super Constellation, Starliner (C-121,RC-121, EC-121, VC-121, WV, R7V,Warning Star)	4	P	L	1700	1700	III
F22	LOCKHEED CORP. (USA)	F-22 Raptor (L-645)	2	J	L	0	0	III
F104	LOCKHEED CORP. (USA)	F-104, RF-104, TF-104  Starfighter(L583/683)	1	J	L	5000	4000	III
F117	LOCKHEED CORP. (USA)	F-117 Nighthawk	2	J	L	0	0	III
L101	LOCKHEED CORP. (USA)	L-1011 Tri-Star (all series)	3	J	H	3500	3000	III
L18	LOCKHEED CORP. (USA)	L-18 Lodestar (C-56/57/59/60, R50,XR50)	2	P	L	1800	2000	III
L188	LOCKHEED CORP. (USA)	L-188 Electra	4	T	L	1850	2000	III
L29A	LOCKHEED CORP. (USA)	L-1329 Jetstar 6/8	4	J	L	4000	3500	III
L29B	LOCKHEED CORP. (USA)	L-1329-5 Jetstar 2/731	4	J	L	4000	3000	III
P2	LOCKHEED CORP. (USA)	P-2D to H, SP-2, P2V Neptune(L-426/726/826)	2	P	L	0	0	III
P3	LOCKHEED CORP. (USA)	P-3, AP-3, EP-3, NP-3, RP-3, TP-3,UP-3, VP-3, WP-3, CP-140 Orion,Aurora, Arcturus (L-85/285/685/785)	4	T	L	1850	2000	III
P38	LOCKHEED CORP. (USA)	P-38, F-5 Lightning (L-222/322/422)	2	P	S+	0	0	III
S3	LOCKHEED CORP. (USA)	S-3, ES-3, US-3 Viking (L-394)	2	J	L	2000	2000	III
SR71	LOCKHEED CORP. (USA)	SR-71 Blackbird	2	J	L	0	0	III
T33	LOCKHEED CORP. (USA)	T-33, AT-33, NT-33, RT-33 ShootingStar, T-Bird (L-580)	2	J	L	2000	2000	III
U2	LOCKHEED CORP. (USA)	U-2, ER-2	1	J	S+	6000	6000	III
M404	MARTIN COMPANY (USA)	404	2	P	L	1600	1500	III
B26M	MARTIN COMPANY (USA)	B-26 Marauder (179)	2	P	S+	0	0	III
WB57	MARTIN COMPANY (USA)	WB-57 (272)	2	J	L	0	0	III
M4	MAULE AIRCRAFT CORP. (USA)	M-4 Bee Dee, Jetasen, Rocket, Astro Rocket, Strata Rocket	1	P	S	1000	1000	I
M5	MAULE AIRCRAFT CORP. (USA)	M-5, Strata Rocket,  Lunar Rocket, Patroller	1	P	S	1000	1000	I
M6	MAULE AIRCRAFT CORP. (USA)	M-6 Super-Rocket	1	P	S	1500	1000	I
M7	MAULE AIRCRAFT CORP. (USA)	M-7-235/260, MT-7-235/260,MX-7-160/180/235, MXT-7-160/180Super Rocket, Star Rocket, Comet,Star Craft, Orion, Sportplane	1	P	S	825	0	I
M7T	MAULE AIRCRAFT CORP. (USA)	M-7-420, MT-7-240, MX-7-420,MXT-7-420 Star Craft	1	T	S	4500	0	I
M8	MAULE AIRCRAFT CORP. (USA)	M-8	1	P	S	0	0	I
A3	MCDONNELL-DOUGLAS CORP. (USA)	Skywarrior	2	J	L	5000	6000	III
A4	MCDONNELL-DOUGLAS CORP. (USA)	A-4, OA-4, TA-4 Skyhawk	1	J	S+	5000	5000	III
B26	MCDONNELL-DOUGLAS CORP. (USA)	Invader	2	P	L	1000	1000	III
C15	MCDONNELL-DOUGLAS CORP. (USA)	YC-15	4	J	L	0	0	III
C17	MCDONNELL-DOUGLAS CORP. (USA)	C-17 Globemaster 3	4	J	H	0	0	III
DC10	MCDONNELL-DOUGLAS CORP. (USA)	DC-10 (KC-10 Extender, KDC-10,MD-10)	3	J	H	2400	2000	III
DC3	MCDONNELL-DOUGLAS CORP. (USA)	Skytrain (C-47, C-53, C-117 A/B/C,R4D 1 to 7)	2	P	S+	6000	6000	III	270
DC3S	MCDONNELL-DOUGLAS CORP. (USA)	Super DC-3 (C-117D, R4D 8)	2	P	S+	1330	1330	III	270
DC4	MCDONNELL-DOUGLAS CORP. (USA)	Skymaster	4	P	L	6000	6000	III	270
DC6	MCDONNELL-DOUGLAS CORP. (USA)	DC-6/B Liftmaster	4	P	L	6000	6000	III	270
DC7	MCDONNELL-DOUGLAS CORP. (USA)	DC-7/B/C Seven Seas	4	P	L	6000	6000	III	270
DC85	MCDONNELL-DOUGLAS CORP. (USA)	DC-8-50, Jet Trader	4	J	H	4000	4000	III
DC86	MCDONNELL-DOUGLAS CORP. (USA)	DC-8-60	4	J	H	4000	4000	III
DC87	MCDONNELL-DOUGLAS CORP. (USA)	DC-8-70	4	J	H	5000	4000	III
DC8Q	MCDONNELL-DOUGLAS CORP. (USA)	DC-8 Stage 3 (US Only) 	4	J	H	4000	4000	III
DC9Q	MCDONNELL-DOUGLAS CORP. (USA)	DC-9 Stage 3 (US Only) 	2	J	L	3000	3000	III
DC91	MCDONNELL-DOUGLAS CORP. (USA)	DC-9-10	2	J	L	3000	3000	III
DC92	MCDONNELL-DOUGLAS CORP. (USA)	DC-9-20	2	J	L	3000	3000	III
DC93	MCDONNELL-DOUGLAS CORP. (USA)	DC-9-30 (C-9, VC-9, Nightingale,Skytrain 2)	2	J	L	3000	3000	III
DC94	MCDONNELL-DOUGLAS CORP. (USA)	DC-9-40	2	J	L	3000	3000	III
DC95	MCDONNELL-DOUGLAS CORP. (USA)	DC-9-50	2	J	L	3000	3000	III
F15	MCDONNELL-DOUGLAS CORP. (USA)	F-15 Eagle, Baz, Akef, Ra'am	2	J	L	6000	5000	III
F18	MCDONNELL-DOUGLAS CORP. (USA)	FA-18, CF-18, CF-188, EF-18, C-15,CE-15, AF-18, ATF-18 Hornet, Super Hornet	2	J	L	6000	6000	III
F4	MCDONNELL-DOUGLAS CORP. (USA)	F-4, RF-4, QF-4 Phantom 2/2000,Kurnass	2	J	L	6000	6000	III
MD11	MCDONNELL-DOUGLAS CORP. (USA)	MD-11	3	J	H	6000	6000	III
MD81	MCDONNELL-DOUGLAS CORP. (USA)	MD-81	2	J	L	6000	6000	III
MD82	MCDONNELL-DOUGLAS CORP. (USA)	MD-82	2	J	L	6000	6000	III
MD83	MCDONNELL-DOUGLAS CORP. (USA)	MD-83	2	J	L	6000	6000	III
MD87	MCDONNELL-DOUGLAS CORP. (USA)	MD-87	2	J	L	6000	6000	III
MD88	MCDONNELL-DOUGLAS CORP. (USA)	MD-88	2	J	L	6000	6000	III
MD90	MCDONNELL-DOUGLAS CORP. (USA)	MD-90	2	J	L	6000	6000	III
ME08	MESSERSCHMITT (FRG)	Bf-108 Taifun	1	P	S	400	500	I
ME09	MESSERSCHMITT (FRG)	Bf-109	1	P	S	0	0	I
ME62	MESSERSCHMITT (FRG)	Me-262, Replica	2	J	S+	0	0	III
S223	MESSERSCHMITT-BOLKOW (FRG)	223 Flamingo	1	P	S	0	0	I
B209	MESSERSCHMITT-BOLKOW (FRG)	BO-209 Monsun	1	P	S	1100	1100	I
ZERO	MITSUBISHI AIRCRAFT INTERNATIONAL INC. (USA/Japan)	A6M Zero	1	P	S	0	0	I
F1	MITSUBISHI AIRCRAFT INTERNATIONAL INC. (USA/Japan)	F-1	2	J	S+	0	0	III
F2	MITSUBISHI AIRCRAFT INTERNATIONAL INC. (USA/Japan)	F-2	1	J	L	8000	5000	III
F86	MITSUBISHI AIRCRAFT INTERNATIONAL INC. (USA/Japan)	F-86 Sabre	I	J	L	4000	4000	III
MU2	MITSUBISHI AIRCRAFT INTERNATIONAL INC. (USA/Japan)	MU-2, Marquise, Solitaire (LR-1)	2	T	S	3500	3000	II
MU30	MITSUBISHI AIRCRAFT INTERNATIONAL INC. (USA/Japan)	MU-300  Diamond	2	J	S+	3500	4000	III
MT2	MITSUBISHI AIRCRAFT INTERNATIONAL INC. (USA/Japan)	T-2	2	J	S+	0	0	III
ERCO	MOONEY AIRCRAFT CORP. (USA)	A-2 Aircoupe	1	P	S	630	630	I
M10	MOONEY AIRCRAFT CORP. (USA)	M-10 Cadet	1	P	S	800	800	I
MITE	MOONEY AIRCRAFT CORP. (USA)	M-18  Mite, Wee Scotsman	1	P	S	750	750	I
M20P	MOONEY AIRCRAFT CORP. (USA)	M-20, M-20/A/B/C/D/E/F/G/J/L/R/S, Mark 21, Allegro, Eagle, Ranger, Master, Super 21, Chaparral, Executive, Statesman, Ovation, 201,202, 205, 220, ATS, MSE, PFM (nonturbocharged engine)	1	P	S	1000	1000	I
M20T	MOONEY AIRCRAFT CORP. (USA)	M-20K/M, Encore, Bravo,  231, 252,TLS, TSE (turbocharged engine)	1	P	S	1500	1200	I
M22	MOONEY AIRCRAFT CORP. (USA)	M-22, Mustang	1	P	S	1300	1300	I
CP10	MUDRY (France)	CAP-10	1	P	S	1500	2000	I
CP20	MUDRY (France)	CAP-20	1	P	S	1500	2000	I
CP21	MUDRY (France)	CAP-21	1	P	S	0	0	I
CP23	MUDRY (France)	CAP-230/231/232	1	P	S	0	0	I
D140	MUDRY (France)	D-140 Mousquetaire	1	P	S	0	0	I
YS11	NAMC (Japan)	YS-11	2	T	L	1500	1500	III
RANG	NAVION (USA)	Rangemaster	1	P	S	1250	1500	I
NORS	NOORDYUN AVIATION LTD. (Canada)	Norseman Mk 4/5/6	1	P	S	700	1000	I
C160	NORD (France)	Transall C-160	2	T	L	6000	6000	III
N260	NORD (France)	260 Super Broussard	2	T	S+	2500	2000	III
N262	NORD (France)	262, Fr???gate, Mohawk 298	2	T	S+	2500	2000	III
ME08	NORD (France)	1000, 1001, 1002 Pingouin	1	P	S	400	500	III
N110	NORD (France)	1101, 1102, Noralpha, Ramier	1	P	S	0	0	I
N120	NORD (France)	1200 to 1204 Norecrin	1	P	S	0	0	I
NORA	NORD (France)	2501 to 2508 Noratlas	2	P	L	1500	1500	III
N320	NORD (France)	3202	1	P	S	0	0	I
N340	NORD (France)	3400	1	P	S	0	0	I
SV4	NORD (France)	SV-4	1	P	S	0	0	I
B2	NORTHROP CORP. (USA)	B-2 Spirit	4	J	H	0	0	III
C125	NORTHROP CORP. (USA)	C-125 Raider	3	P	L	0	0	III
E2	NORTHROP CORP. (USA)	E-2 Hawkeye	2	T	L	2690	3000	III
F5	NORTHROP CORP. (USA)	F-5, RF-5 Freedom Fighter,  Tiger 2,Tigereye (N-156C/F)	2	J	S+	8000	5000	III
P61	NORTHROP CORP. (USA)	P-61 Black Widow	2	P	S+	0	0	III
T38	NORTHROP CORP. (USA)	T-38, AT-38 Talon (N-156T)	2	J	S+	8000	5000	III
P68T	PARTENAVIA (Italy)	AP-68TP-300 Spartacus	2	T	S	1500	1500	II
VTOR	PARTENAVIA (Italy)	AP-68TP-600 Viator	2	T	S	1500	1500	II
P57	PARTENAVIA (Italy)	P-57 Fachiro 2	1	P	S	0	0	I
OSCR	PARTENAVIA (Italy)	P-64/66 Oscar, Charlie	1	P	S	800	1000	I
P68	PARTENAVIA (Italy)	P68,Victor, Observer	2	P	S	1200	1000	I
P136	PIAGGIO (Industrie Aeronautiche E Meccaniche Rinaldo Piaggio SpA) (Italy)	P-136***	2	P	S	1250	1500	II
P148	PIAGGIO (Industrie Aeronautiche E Meccaniche Rinaldo Piaggio SpA) (Italy)	P-148	1	P	S	0	0	I
P149	PIAGGIO (Industrie Aeronautiche E Meccaniche Rinaldo Piaggio SpA) (Italy)	P-149	1	P	S	0	0	I
P66P	PIAGGIO (Industrie Aeronautiche E Meccaniche Rinaldo Piaggio SpA) (Italy)	P-166, P-166A/B/C/DL2/M/S,Portofino, Albatross	2	P	S	1350	1500	II
P66T	PIAGGIO (Industrie Aeronautiche E Meccaniche Rinaldo Piaggio SpA) (Italy)	P-166DL3/DP1	2	T	S	0	0	II
P180	PIAGGIO (Industrie Aeronautiche E Meccaniche Rinaldo Piaggio SpA) (Italy)	P-180 Avanti	2	T	S	0	0	II
P808	PIAGGIO (Industrie Aeronautiche E Meccaniche Rinaldo Piaggio SpA) (Italy)	PD-808	2	J	S+	4000	3500	III
PP2	PILATUS FLUGZEUGWERKE AG (Switzerland)	P-2	1	P	S	0	0	I
